scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-794,1,0.218,55.98,0.00,0.00
question,WebQTest-796,1,0.323,89.68,0.00,0.00
question,WebQTest-797,1,0.263,88.17,0.00,0.00
question,WebQTest-798,1,0.498,146.68,0.00,0.00
question,WebQTest-8,1,0.462,116.96,0.00,0.00
question,WebQTest-80,1,0.200,55.84,0.00,0.00
question,WebQTest-800,1,-0.847,58.64,0.00,0.00
question,WebQTest-801,1,0.213,56.58,0.00,0.00
question,WebQTest-802,1,0.200,57.80,0.00,0.00
question,WebQTest-805,1,0.324,89.77,0.00,0.00
question,WebQTest-809,1,0.148,27.91,0.00,0.00
question,WebQTest-810,1,0.182,59.49,0.00,0.00
question,WebQTest-811,1,0.246,87.99,0.00,0.00
question,WebQTest-812,1,0.148,27.55,0.00,0.00
question,WebQTest-813,1,0.565,182.50,0.00,0.00
question,WebQTest-814,1,0.281,57.42,0.00,0.00
question,WebQTest-818,1,0.204,54.52,0.00,0.00
question,WebQTest-819,1,0.257,86.30,0.00,0.00
question,WebQTest-82,1,0.200,57.11,0.00,0.00
question,WebQTest-820,1,1.712,492.74,0.00,0.00
question,WebQTest-821,1,0.235,82.81,0.00,0.00
question,WebQTest-822,1,0.234,59.35,0.00,0.00
question,WebQTest-823,1,0.455,147.94,0.00,0.00
question,WebQTest-825,1,0.148,29.30,0.00,0.00
question,WebQTest-827,1,0.182,59.60,0.00,0.00
question,WebQTest-828,1,0.151,26.98,0.00,0.00
question,WebQTest-829,1,0.409,119.77,0.00,0.00
question,WebQTest-83,1,0.489,147.88,0.00,0.00
question,WebQTest-830,1,0.222,56.67,0.00,0.00
question,WebQTest-831,1,0.443,153.51,0.00,0.00
question,WebQTest-832,1,0.233,58.66,0.00,0.00
question,WebQTest-833,1,0.246,56.79,0.00,0.00
question,WebQTest-834,1,0.234,87.72,0.00,0.00
question,WebQTest-836,1,0.310,90.02,0.00,0.00
question,WebQTest-837,1,0.234,59.10,0.00,0.00
question,WebQTest-838,1,0.211,55.62,0.00,0.00
question,WebQTest-84,1,0.189,51.27,0.00,0.00
question,WebQTest-841,1,0.182,57.84,0.00,0.00
question,WebQTest-843,1,0.217,59.43,0.00,0.00
question,WebQTest-845,1,0.327,87.17,0.00,0.00
question,WebQTest-846,1,0.284,88.38,0.00,0.00
question,WebQTest-847,1,0.434,119.19,0.00,0.00
question,WebQTest-848,1,0.366,115.54,0.00,0.00
question,WebQTest-849,1,0.190,27.19,0.00,0.00
question,WebQTest-85,1,0.147,27.07,0.00,0.00
question,WebQTest-850,1,0.242,88.44,0.00,0.00
question,WebQTest-851,1,0.202,59.13,0.00,0.00
question,WebQTest-852,1,0.204,55.14,0.00,0.00
question,WebQTest-855,1,0.221,57.27,0.00,0.00
question,WebQTest-856,1,0.391,119.89,0.00,0.00
question,WebQTest-857,1,0.385,89.99,0.00,0.00
question,WebQTest-859,1,0.221,58.52,0.00,0.00
question,WebQTest-86,1,0.200,56.92,0.00,0.00
question,WebQTest-861,1,0.208,54.73,0.00,0.00
question,WebQTest-862,1,0.251,84.55,0.00,0.00
question,WebQTest-863,1,0.208,53.43,0.00,0.00
question,WebQTest-865,1,0.962,271.79,0.00,0.00
question,WebQTest-866,1,0.222,55.78,0.00,0.00
question,WebQTest-867,1,0.456,120.57,0.00,0.00
question,WebQTest-868,1,0.210,55.00,0.00,0.00
question,WebQTest-869,1,0.292,90.28,0.00,0.00
question,WebQTest-87,1,0.148,27.66,0.00,0.00
question,WebQTest-870,1,0.328,89.54,0.00,0.00
question,WebQTest-872,1,0.186,60.40,0.00,0.00
question,WebQTest-873,1,0.497,151.09,0.00,0.00
question,WebQTest-874,1,0.402,116.10,0.00,0.00
question,WebQTest-875,1,0.739,213.76,0.00,0.00
question,WebQTest-876,1,0.222,53.28,0.00,0.00
question,WebQTest-877,1,0.276,88.16,0.00,0.00
question,WebQTest-878,1,0.200,58.77,0.00,0.00
question,WebQTest-879,1,0.205,53.24,0.00,0.00
question,WebQTest-88,1,0.252,88.29,0.00,0.00
question,WebQTest-880,1,0.211,52.97,0.00,0.00
question,WebQTest-881,1,0.149,28.45,0.00,0.00
question,WebQTest-882,1,0.242,88.87,0.00,0.00
question,WebQTest-883,1,0.201,58.95,0.00,0.00
question,WebQTest-884,1,0.289,58.90,0.00,0.00
question,WebQTest-885,1,0.691,208.02,0.00,0.00
question,WebQTest-886,1,0.217,56.28,0.00,0.00
question,WebQTest-887,1,0.240,89.45,0.00,0.00
question,WebQTest-888,1,0.519,137.06,0.00,0.00
question,WebQTest-889,1,0.186,27.13,0.00,0.00
question,WebQTest-89,1,0.208,54.61,0.00,0.00
question,WebQTest-891,1,0.371,100.60,0.00,0.00
question,WebQTest-892,1,0.257,83.15,0.00,0.00
question,WebQTest-893,1,0.278,57.45,0.00,0.00
question,WebQTest-894,1,0.150,56.21,0.00,0.00
question,WebQTest-895,1,0.268,54.72,0.00,0.00
question,WebQTest-896,1,0.904,245.15,0.00,0.00
question,WebQTest-897,1,0.210,50.63,0.00,0.00
question,WebQTest-898,1,0.223,53.58,0.00,0.00
question,WebQTest-899,1,0.218,52.55,0.00,0.00
question,WebQTest-9,1,0.650,114.58,0.00,0.00
question,WebQTest-90,1,0.584,176.81,0.00,0.00
question,WebQTest-900,1,0.185,58.41,0.00,0.00
question,WebQTest-901,1,0.149,59.26,0.00,0.00
question,WebQTest-903,1,0.218,58.29,0.00,0.00
question,WebQTest-904,1,0.201,54.15,0.00,0.00
question,WebQTest-905,1,0.665,182.00,0.00,0.00
question,WebQTest-908,1,0.306,89.43,0.00,0.00
question,WebQTest-91,1,0.351,88.51,0.00,0.00
question,WebQTest-910,1,0.286,88.98,0.00,0.00
question,WebQTest-911,1,0.254,54.35,0.00,0.00
question,WebQTest-912,1,0.248,83.69,0.00,0.00
question,WebQTest-914,1,0.148,24.65,0.00,0.00
question,WebQTest-915,1,0.209,58.85,0.00,0.00
question,WebQTest-916,1,0.190,59.68,0.00,0.00
question,WebQTest-918,1,0.254,87.21,0.00,0.00
question,WebQTest-919,1,0.343,87.16,0.00,0.00
question,WebQTest-920,1,0.630,177.73,0.00,0.00
question,WebQTest-921,1,0.234,89.28,0.00,0.00
question,WebQTest-922,1,0.398,91.18,0.00,0.00
question,WebQTest-923,1,0.167,59.97,0.00,0.00
question,WebQTest-924,1,0.210,53.05,0.00,0.00
question,WebQTest-925,1,0.219,56.90,0.00,0.00
question,WebQTest-927,1,0.236,87.82,0.00,0.00
question,WebQTest-928,1,0.332,91.65,0.00,0.00
question,WebQTest-929,1,0.345,88.22,0.00,0.00
question,WebQTest-93,1,0.183,55.76,0.00,0.00
question,WebQTest-931,1,0.648,180.97,0.00,0.00
question,WebQTest-932,1,0.281,78.48,0.00,0.00
question,WebQTest-933,1,0.201,58.07,0.00,0.00
question,WebQTest-935,1,0.209,54.93,0.00,0.00
question,WebQTest-936,1,-0.582,136.63,0.00,0.00
question,WebQTest-937,1,0.453,148.60,0.00,0.00
question,WebQTest-938,1,0.253,58.82,0.00,0.00
question,WebQTest-939,1,0.342,115.29,0.00,0.00
question,WebQTest-94,1,0.200,58.28,0.00,0.00
question,WebQTest-941,1,0.149,27.43,0.00,0.00
question,WebQTest-942,1,0.363,118.54,0.00,0.00
question,WebQTest-943,1,0.241,57.27,0.00,0.00
question,WebQTest-944,1,0.251,53.99,0.00,0.00
question,WebQTest-945,1,0.272,78.27,0.00,0.00
question,WebQTest-948,1,0.149,59.14,0.00,0.00
question,WebQTest-949,1,0.230,52.12,0.00,0.00
question,WebQTest-95,1,0.251,53.95,0.00,0.00
question,WebQTest-952,1,0.315,77.73,0.00,0.00
question,WebQTest-953,1,0.249,84.11,0.00,0.00
question,WebQTest-954,1,0.282,59.45,0.00,0.00
question,WebQTest-955,1,0.231,91.52,0.00,0.00
question,WebQTest-957,1,0.394,117.89,0.00,0.00
question,WebQTest-958,1,0.369,90.51,0.00,0.00
question,WebQTest-959,1,0.231,89.29,0.00,0.00
question,WebQTest-96,1,0.212,57.86,0.00,0.00
question,WebQTest-960,1,0.251,52.21,0.00,0.00
question,WebQTest-962,1,0.214,55.17,0.00,0.00
question,WebQTest-963,1,0.265,89.69,0.00,0.00
question,WebQTest-965,1,0.214,57.84,0.00,0.00
question,WebQTest-966,1,0.222,59.30,0.00,0.00
question,WebQTest-967,1,0.197,57.29,0.00,0.00
question,WebQTest-968,1,0.188,56.98,0.00,0.00
question,WebQTest-969,1,0.237,56.18,0.00,0.00
question,WebQTest-97,1,0.690,202.72,0.00,0.00
question,WebQTest-970,1,0.271,90.34,0.00,0.00
question,WebQTest-971,1,0.216,53.12,0.00,0.00
question,WebQTest-972,1,0.213,57.74,0.00,0.00
question,WebQTest-973,1,0.222,88.47,0.00,0.00
question,WebQTest-974,1,0.151,26.61,0.00,0.00
question,WebQTest-975,1,0.289,82.93,0.00,0.00
question,WebQTest-976,1,0.267,87.30,0.00,0.00
question,WebQTest-977,1,0.218,59.02,0.00,0.00
question,WebQTest-978,1,0.302,79.84,0.00,0.00
question,WebQTest-979,1,0.287,56.51,0.00,0.00
question,WebQTest-98,1,0.253,56.59,0.00,0.00
question,WebQTest-980,1,0.237,87.73,0.00,0.00
question,WebQTest-982,1,0.266,57.52,0.00,0.00
question,WebQTest-983,1,0.342,122.75,0.00,0.00
question,WebQTest-984,1,0.517,146.28,0.00,0.00
question,WebQTest-985,1,0.202,55.54,0.00,0.00
question,WebQTest-986,1,0.394,88.23,0.00,0.00
question,WebQTest-987,1,0.227,86.97,0.00,0.00
question,WebQTest-988,1,0.818,242.54,0.00,0.00
question,WebQTest-989,1,0.884,238.34,0.00,0.00
question,WebQTest-99,1,0.200,56.97,0.00,0.00
question,WebQTest-990,1,0.353,118.98,0.00,0.00
question,WebQTest-991,1,0.219,58.79,0.00,0.00
question,WebQTest-993,1,0.258,53.04,0.00,0.00
question,WebQTest-994,1,0.235,89.14,0.00,0.00
question,WebQTest-996,1,0.324,88.31,0.00,0.00
question,WebQTest-997,1,0.219,57.76,0.00,0.00
question,WebQTest-998,1,0.149,28.24,0.00,0.00
question,WebQTest-999,1,0.202,57.84,0.00,0.00
