scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-1528,33,6.197,1947.06,0.00,0.00
question,WebQTest-1529,5,2.322,751.64,0.00,0.00
question,WebQTest-153,6,4.910,1603.73,0.00,0.00
question,WebQTest-1531,128,27.743,8832.41,0.00,0.00
question,WebQTest-1533,66,25.714,8229.71,0.00,0.00
question,WebQTest-1534,56,12.966,4171.35,0.00,0.00
question,WebQTest-1535,11,3.778,1231.08,0.00,0.00
question,WebQTest-1536,11,4.500,1456.55,0.00,0.00
question,WebQTest-1537,25,10.927,3520.69,0.00,0.00
question,WebQTest-1538,5,6.681,2131.30,0.00,0.00
question,WebQTest-1539,730,30.149,8516.71,0.00,0.00
question,WebQTest-154,6,2.497,822.37,0.00,0.00
question,WebQTest-1540,15,3.976,1274.61,0.00,0.00
question,WebQTest-1541,5,2.527,814.45,0.00,0.00
question,WebQTest-1542,21,4.770,1510.92,0.00,0.00
question,WebQTest-1543,17,12.352,4205.25,0.00,0.00
question,WebQTest-1544,542,41.751,13141.38,0.00,0.00
question,WebQTest-1546,26,9.983,3179.68,0.00,0.00
question,WebQTest-1547,53,20.404,6832.88,0.00,0.00
question,WebQTest-1548,5,2.586,851.79,0.00,0.00
question,WebQTest-155,6,3.620,1191.07,0.00,0.00
question,WebQTest-1550,10,4.327,1359.59,0.00,0.00
question,WebQTest-1551,16,9.112,2967.81,0.00,0.00
question,WebQTest-1553,12,3.847,1218.21,0.00,0.00
question,WebQTest-1554,5,3.122,1086.20,0.00,0.00
question,WebQTest-1555,6,3.651,1152.09,0.00,0.00
question,WebQTest-1556,7,3.371,1065.13,0.00,0.00
question,WebQTest-1557,21,7.155,2270.53,0.00,0.00
question,WebQTest-1558,13,3.967,1275.49,0.00,0.00
question,WebQTest-1559,6,4.386,1428.52,0.00,0.00
question,WebQTest-156,19,5.952,2031.72,0.00,0.00
question,WebQTest-1560,6,2.440,780.00,0.00,0.00
question,WebQTest-1561,6,2.836,934.77,0.00,0.00
question,WebQTest-1562,21,11.987,3886.64,0.00,0.00
question,WebQTest-1563,6,3.954,1298.15,0.00,0.00
question,WebQTest-1564,6,2.300,739.12,0.00,0.00
question,WebQTest-1565,12,3.383,1089.01,0.00,0.00
question,WebQTest-1566,5,2.456,793.70,0.00,0.00
question,WebQTest-1567,5,2.420,820.34,0.00,0.00
question,WebQTest-1568,10,4.549,1480.62,0.00,0.00
question,WebQTest-1569,5,2.496,865.62,0.00,0.00
question,WebQTest-157,12,4.737,1551.00,0.00,0.00
question,WebQTest-1570,6,2.694,882.55,0.00,0.00
question,WebQTest-1571,13,6.109,1992.85,0.00,0.00
question,WebQTest-1572,7,7.953,2611.48,0.00,0.00
question,WebQTest-1573,7,4.552,1471.15,0.00,0.00
question,WebQTest-1574,4,1.940,671.97,0.00,0.00
question,WebQTest-1575,61,18.172,5813.11,0.00,0.00
question,WebQTest-1577,527,42.845,13455.91,0.00,0.00
question,WebQTest-1580,6,3.965,1323.54,0.00,0.00
question,WebQTest-1582,15,6.342,2079.29,0.00,0.00
question,WebQTest-1583,29,5.790,1841.18,0.00,0.00
question,WebQTest-1584,6,2.416,810.62,0.00,0.00
question,WebQTest-1585,72,6.370,1999.01,0.00,0.00
question,WebQTest-1586,7,3.146,997.31,0.00,0.00
question,WebQTest-1587,13,4.323,1410.27,0.00,0.00
question,WebQTest-1589,7,3.279,1041.87,0.00,0.00
question,WebQTest-159,49,9.032,2812.41,0.00,0.00
question,WebQTest-1590,44,20.499,6491.01,0.00,0.00
question,WebQTest-1591,29,15.100,4949.53,0.00,0.00
question,WebQTest-1592,5,4.948,1597.37,0.00,0.00
question,WebQTest-1593,6,2.388,755.10,0.00,0.00
question,WebQTest-1595,38,5.063,1638.46,0.00,0.00
question,WebQTest-1596,7,3.232,1061.34,0.00,0.00
question,WebQTest-1597,57,16.491,5306.01,0.00,0.00
question,WebQTest-1598,13,4.459,1464.32,0.00,0.00
question,WebQTest-1599,5,2.401,785.32,0.00,0.00
question,WebQTest-16,20,9.584,3095.14,0.00,0.00
question,WebQTest-160,67,22.128,7181.03,0.00,0.00
question,WebQTest-1600,342,14.638,4465.95,0.00,0.00
question,WebQTest-1603,7,3.211,1032.87,0.00,0.00
question,WebQTest-1604,5,2.844,956.11,0.00,0.00
question,WebQTest-1607,9,3.714,1182.20,0.00,0.00
question,WebQTest-1608,6,3.258,1106.93,0.00,0.00
question,WebQTest-1609,24,3.772,1207.62,0.00,0.00
question,WebQTest-161,22,7.179,2336.21,0.00,0.00
question,WebQTest-1610,5,2.434,791.63,0.00,0.00
question,WebQTest-1611,6,2.551,867.38,0.00,0.00
question,WebQTest-1612,5,2.594,844.43,0.00,0.00
question,WebQTest-1613,5,2.466,838.22,0.00,0.00
question,WebQTest-1614,5,2.378,753.85,0.00,0.00
question,WebQTest-1615,47,10.641,3409.23,0.00,0.00
question,WebQTest-1616,5,2.218,701.63,0.00,0.00
question,WebQTest-1617,47,24.769,6827.20,0.00,0.00
question,WebQTest-1618,42,12.188,3990.74,0.00,0.00
question,WebQTest-1619,323,116.973,38203.75,0.00,0.00
question,WebQTest-162,49,13.388,4145.98,0.00,0.00
question,WebQTest-1620,24,11.757,3815.04,0.00,0.00
question,WebQTest-1621,14,4.008,1274.02,0.00,0.00
question,WebQTest-1622,5,2.272,750.95,0.00,0.00
question,WebQTest-1623,21,10.797,3538.93,0.00,0.00
question,WebQTest-1624,5,2.658,869.73,0.00,0.00
question,WebQTest-1625,6,3.170,1051.36,0.00,0.00
question,WebQTest-1626,6,2.832,881.59,0.00,0.00
question,WebQTest-1627,5,2.770,935.76,0.00,0.00
question,WebQTest-1628,5,2.912,954.70,0.00,0.00
question,WebQTest-1629,5,2.535,859.60,0.00,0.00
question,WebQTest-163,19,9.423,3093.30,0.00,0.00
question,WebQTest-1630,116,39.492,12930.46,0.00,0.00
question,WebQTest-1631,27,7.126,2265.36,0.00,0.00
question,WebQTest-1632,7,7.418,2426.51,0.00,0.00
question,WebQTest-1633,6,2.341,754.24,0.00,0.00
question,WebQTest-1634,9,3.938,1289.37,0.00,0.00
question,WebQTest-1635,619,31.820,9867.37,0.00,0.00
question,WebQTest-1637,6,6.685,2155.83,0.00,0.00
question,WebQTest-1638,6,3.617,1198.36,0.00,0.00
question,WebQTest-1639,5,2.281,744.86,0.00,0.00
question,WebQTest-164,13,6.488,2128.20,0.00,0.00
question,WebQTest-1640,167,31.586,10129.68,0.00,0.00
question,WebQTest-1641,16,3.878,1257.93,0.00,0.00
question,WebQTest-1643,43,4.302,1359.11,0.00,0.00
question,WebQTest-1644,6,2.896,939.91,0.00,0.00
question,WebQTest-1646,85,9.086,2844.06,0.00,0.00
question,WebQTest-1648,5,2.536,875.77,0.00,0.00
question,WebQTest-1649,1050,34.618,10732.23,0.00,0.00
question,WebQTest-165,12,3.622,1164.83,0.00,0.00
question,WebQTest-1650,6,3.059,968.71,0.00,0.00
question,WebQTest-1652,6,3.363,1131.53,0.00,0.00
question,WebQTest-1653,23,10.432,3371.20,0.00,0.00
question,WebQTest-1654,7,2.910,924.00,0.00,0.00
question,WebQTest-1655,144,57.555,17278.69,0.00,0.00
question,WebQTest-1656,5,3.321,1079.90,0.00,0.00
question,WebQTest-1657,5,2.683,887.15,0.00,0.00
question,WebQTest-1658,6,3.189,1041.88,0.00,0.00
question,WebQTest-1659,6,2.837,932.22,0.00,0.00
question,WebQTest-166,15,4.542,1509.23,0.00,0.00
question,WebQTest-1661,15,7.313,2366.95,0.00,0.00
question,WebQTest-1662,7,12.435,4036.16,0.00,0.00
question,WebQTest-1663,6,2.847,922.63,0.00,0.00
question,WebQTest-1664,5,2.626,891.22,0.00,0.00
question,WebQTest-1665,5,2.570,821.93,0.00,0.00
question,WebQTest-1666,7,4.193,1375.74,0.00,0.00
question,WebQTest-1667,6,2.253,746.73,0.00,0.00
question,WebQTest-1668,5,2.439,796.31,0.00,0.00
question,WebQTest-1669,7,3.012,959.64,0.00,0.00
question,WebQTest-167,6,2.609,856.94,0.00,0.00
question,WebQTest-1670,6,2.566,834.31,0.00,0.00
question,WebQTest-1671,15,6.107,1932.38,0.00,0.00
question,WebQTest-1672,5,2.778,898.17,0.00,0.00
question,WebQTest-1673,13,4.077,1334.92,0.00,0.00
question,WebQTest-1674,19,4.956,1609.51,0.00,0.00
question,WebQTest-1675,40,23.010,7472.23,0.00,0.00
question,WebQTest-1676,5,2.533,888.44,0.00,0.00
question,WebQTest-1677,6,2.286,726.73,0.00,0.00
question,WebQTest-1678,6,3.700,1182.43,0.00,0.00
question,WebQTest-1679,5,3.065,1042.13,0.00,0.00
question,WebQTest-168,7,4.084,1359.04,0.00,0.00
question,WebQTest-1680,6,3.290,1040.55,0.00,0.00
question,WebQTest-1682,21,7.373,2375.98,0.00,0.00
question,WebQTest-1683,29,15.434,5067.10,0.00,0.00
question,WebQTest-1684,6,4.212,1374.85,0.00,0.00
question,WebQTest-1685,9,3.756,1204.43,0.00,0.00
question,WebQTest-1686,15,9.154,3023.88,0.00,0.00
question,WebQTest-1687,6,7.347,2395.80,0.00,0.00
question,WebQTest-1688,5,2.362,745.29,0.00,0.00
question,WebQTest-169,7,3.431,1142.60,0.00,0.00
question,WebQTest-1690,11,3.424,1117.97,0.00,0.00
question,WebQTest-1691,12,6.076,2056.36,0.00,0.00
question,WebQTest-1694,10,4.050,1321.07,0.00,0.00
question,WebQTest-1695,51,22.558,7312.71,0.00,0.00
question,WebQTest-1696,16,8.939,2914.61,0.00,0.00
question,WebQTest-1698,6,3.261,1031.21,0.00,0.00
question,WebQTest-1699,10,4.405,1411.93,0.00,0.00
question,WebQTest-170,21,4.466,1427.42,0.00,0.00
question,WebQTest-1700,8,4.734,1513.11,0.00,0.00
question,WebQTest-1701,51,20.657,6575.06,0.00,0.00
question,WebQTest-1702,6,2.980,975.44,0.00,0.00
question,WebQTest-1703,12,5.942,1918.20,0.00,0.00
question,WebQTest-1705,6,4.167,1362.36,0.00,0.00
question,WebQTest-1706,245,34.459,10912.43,0.00,0.00
question,WebQTest-1707,28,4.682,1518.51,0.00,0.00
question,WebQTest-1708,5,2.330,754.26,0.00,0.00
question,WebQTest-171,19,7.514,2470.00,0.00,0.00
question,WebQTest-1710,5,2.583,876.88,0.00,0.00
question,WebQTest-1711,6,3.616,1204.86,0.00,0.00
question,WebQTest-1712,12,3.981,1276.80,0.00,0.00
question,WebQTest-1713,32,13.681,4444.05,0.00,0.00
question,WebQTest-1714,6,2.248,708.76,0.00,0.00
question,WebQTest-1715,1279,39.928,11955.79,0.00,0.00
question,WebQTest-1716,5,2.266,736.00,0.00,0.00
question,WebQTest-1719,74,15.762,5055.34,0.00,0.00
question,WebQTest-172,1071,28.788,8348.14,0.00,0.00
question,WebQTest-1721,6,3.067,1020.12,0.00,0.00
question,WebQTest-1723,6,3.323,1040.09,0.00,0.00
question,WebQTest-1724,23,10.559,3394.73,0.00,0.00
question,WebQTest-1725,5,2.716,898.22,0.00,0.00
question,WebQTest-1726,115,46.812,15415.71,0.00,0.00
question,WebQTest-1727,6,3.944,1270.26,0.00,0.00
question,WebQTest-1728,76,40.658,13232.99,0.00,0.00
question,WebQTest-1729,18,4.336,1422.79,0.00,0.00
question,WebQTest-173,5,2.295,750.31,0.00,0.00
question,WebQTest-1730,5,2.624,841.48,0.00,0.00
question,WebQTest-1731,8,3.702,1215.10,0.00,0.00
question,WebQTest-1732,10,4.677,1514.64,0.00,0.00
question,WebQTest-1733,6,3.682,1217.21,0.00,0.00
question,WebQTest-1734,37,13.304,4284.92,0.00,0.00
question,WebQTest-1735,103,20.463,6673.00,0.00,0.00
question,WebQTest-1736,138,68.451,22793.17,0.00,0.00
question,WebQTest-1737,23,5.850,1886.50,0.00,0.00
question,WebQTest-1738,91,5.671,1785.20,0.00,0.00
question,WebQTest-1739,215,7.608,2286.49,0.00,0.00
question,WebQTest-174,43,12.613,4089.27,0.00,0.00
question,WebQTest-1740,14,5.707,1890.64,0.00,0.00
question,WebQTest-1741,11,3.567,1164.92,0.00,0.00
question,WebQTest-1742,5,2.872,956.80,0.00,0.00
question,WebQTest-1744,998,13.186,3452.17,0.00,0.00
question,WebQTest-1746,15,8.317,2759.29,0.00,0.00
question,WebQTest-1748,5,2.491,812.84,0.00,0.00
question,WebQTest-175,12,3.789,1224.26,0.00,0.00
question,WebQTest-1750,12,4.130,1308.89,0.00,0.00
question,WebQTest-1751,6,3.313,1053.48,0.00,0.00
question,WebQTest-1752,57,25.719,8383.70,0.00,0.00
question,WebQTest-1753,100,35.555,11368.12,0.00,0.00
question,WebQTest-1754,6,3.266,1097.50,0.00,0.00
question,WebQTest-1755,6,2.219,708.69,0.00,0.00
question,WebQTest-1756,5,3.018,1010.33,0.00,0.00
question,WebQTest-1757,6,2.373,767.23,0.00,0.00
question,WebQTest-1758,6,3.182,1037.11,0.00,0.00
question,WebQTest-1759,15,7.255,2384.89,0.00,0.00
question,WebQTest-176,7,3.010,1017.32,0.00,0.00
question,WebQTest-1760,12,3.513,1118.43,0.00,0.00
question,WebQTest-1761,36,8.354,2701.43,0.00,0.00
question,WebQTest-1763,18,4.961,1574.62,0.00,0.00
question,WebQTest-1764,13,4.157,1332.69,0.00,0.00
question,WebQTest-1765,38,14.402,4687.28,0.00,0.00
question,WebQTest-1766,6,2.905,979.61,0.00,0.00
question,WebQTest-1767,17,9.125,2958.21,0.00,0.00
question,WebQTest-1768,5,2.773,945.64,0.00,0.00
question,WebQTest-1769,257,142.753,44823.43,0.00,0.00
question,WebQTest-177,6,2.449,795.96,0.00,0.00
question,WebQTest-1770,5,2.616,846.97,0.00,0.00
question,WebQTest-1771,6,4.065,1335.51,0.00,0.00
question,WebQTest-1772,32,5.405,1742.01,0.00,0.00
question,WebQTest-1773,6,2.553,852.39,0.00,0.00
question,WebQTest-1774,13,4.014,1288.49,0.00,0.00
question,WebQTest-1775,5,2.830,977.91,0.00,0.00
question,WebQTest-1776,46,14.021,4575.18,0.00,0.00
question,WebQTest-1777,6,2.804,924.78,0.00,0.00
question,WebQTest-1779,7,3.209,991.50,0.00,0.00
question,WebQTest-178,36,5.256,1703.95,0.00,0.00
question,WebQTest-1780,43,14.489,4720.31,0.00,0.00
question,WebQTest-1781,6,4.680,1538.90,0.00,0.00
question,WebQTest-1782,102,45.725,15027.83,0.00,0.00
question,WebQTest-1784,11,3.984,1283.16,0.00,0.00
question,WebQTest-1785,23,4.658,1494.03,0.00,0.00
question,WebQTest-1788,29,9.853,3225.67,0.00,0.00
question,WebQTest-1789,57,23.980,7642.08,0.00,0.00
question,WebQTest-179,7,3.277,1048.19,0.00,0.00
question,WebQTest-1790,5,2.351,780.55,0.00,0.00
question,WebQTest-1791,5,2.197,717.84,0.00,0.00
question,WebQTest-1792,72,36.004,11771.84,0.00,0.00
question,WebQTest-1793,1103,23.297,6591.98,0.00,0.00
question,WebQTest-1794,6,3.523,1130.95,0.00,0.00
question,WebQTest-1795,6,2.133,684.29,0.00,0.00
question,WebQTest-1796,11,5.055,1650.20,0.00,0.00
question,WebQTest-1797,12,4.300,1376.44,0.00,0.00
question,WebQTest-1799,13,6.330,2079.40,0.00,0.00
question,WebQTest-180,12,4.989,1612.09,0.00,0.00
question,WebQTest-1800,19,8.446,2717.67,0.00,0.00
question,WebQTest-1801,74,4.630,1418.42,0.00,0.00
question,WebQTest-1802,681,34.684,11111.93,0.00,0.00
question,WebQTest-1803,6,3.437,1104.82,0.00,0.00
question,WebQTest-1804,6,3.182,1084.11,0.00,0.00
question,WebQTest-1805,5,2.746,906.62,0.00,0.00
question,WebQTest-1806,7,3.069,1004.81,0.00,0.00
question,WebQTest-1807,165,10.920,3405.46,0.00,0.00
question,WebQTest-1808,46,6.173,1952.08,0.00,0.00
question,WebQTest-1809,81,27.170,8842.28,0.00,0.00
question,WebQTest-181,6,2.594,883.10,0.00,0.00
question,WebQTest-1810,6,4.080,1347.20,0.00,0.00
question,WebQTest-1811,84,5.312,1661.64,0.00,0.00
question,WebQTest-1812,40,22.321,7227.68,0.00,0.00
question,WebQTest-1813,10,5.877,1911.99,0.00,0.00
question,WebQTest-1815,17,4.327,1412.04,0.00,0.00
question,WebQTest-1817,10,4.940,1596.98,0.00,0.00
question,WebQTest-1818,17,9.679,3318.22,0.00,0.00
