scope,key,n_events,duration_s,gpu_j,cpu_j,dram_j
question,WebQTest-931,1,1.060,314.31,0.00,0.00
question,WebQTest-932,1,1.153,339.44,0.00,0.00
question,WebQTest-933,1,0.869,282.04,0.00,0.00
question,WebQTest-935,1,0.870,250.76,0.00,0.00
question,WebQTest-936,1,1.097,346.21,0.00,0.00
question,WebQTest-937,1,1.034,313.25,0.00,0.00
question,WebQTest-938,1,0.783,217.03,0.00,0.00
question,WebQTest-939,1,0.962,280.88,0.00,0.00
question,WebQTest-94,1,1.033,307.14,0.00,0.00
question,WebQTest-941,1,0.764,248.87,0.00,0.00
question,WebQTest-942,1,0.906,280.62,0.00,0.00
question,WebQTest-943,1,1.183,345.81,0.00,0.00
question,WebQTest-944,1,0.974,277.35,0.00,0.00
question,WebQTest-945,1,0.943,312.54,0.00,0.00
question,WebQTest-948,1,0.987,282.78,0.00,0.00
question,WebQTest-949,1,0.833,249.51,0.00,0.00
question,WebQTest-95,1,1.125,336.74,0.00,0.00
question,WebQTest-952,1,0.956,280.64,0.00,0.00
question,WebQTest-953,1,0.988,279.63,0.00,0.00
question,WebQTest-954,1,0.866,250.41,0.00,0.00
question,WebQTest-955,1,0.750,250.68,0.00,0.00
question,WebQTest-957,1,0.884,249.40,0.00,0.00
question,WebQTest-958,1,1.482,473.62,0.00,0.00
question,WebQTest-959,1,0.977,281.45,0.00,0.00
question,WebQTest-96,1,0.959,279.40,0.00,0.00
question,WebQTest-960,1,0.800,247.68,0.00,0.00
question,WebQTest-962,1,0.683,185.79,0.00,0.00
question,WebQTest-963,1,1.100,346.19,0.00,0.00
question,WebQTest-965,1,1.858,567.68,0.00,0.00
question,WebQTest-966,1,0.764,214.87,0.00,0.00
question,WebQTest-967,1,-0.203,284.52,0.00,0.00
question,WebQTest-968,1,0.821,248.26,0.00,0.00
question,WebQTest-969,1,0.990,314.11,0.00,0.00
question,WebQTest-97,1,1.748,532.63,0.00,0.00
question,WebQTest-970,1,0.849,251.38,0.00,0.00
question,WebQTest-971,1,1.304,408.91,0.00,0.00
question,WebQTest-972,1,0.551,154.84,0.00,0.00
question,WebQTest-973,1,0.831,250.46,0.00,0.00
question,WebQTest-974,1,0.869,251.47,0.00,0.00
question,WebQTest-975,1,0.778,251.66,0.00,0.00
question,WebQTest-976,1,0.974,282.18,0.00,0.00
question,WebQTest-977,1,0.970,313.97,0.00,0.00
question,WebQTest-978,1,1.129,346.75,0.00,0.00
question,WebQTest-979,1,0.771,216.81,0.00,0.00
question,WebQTest-98,1,0.904,281.19,0.00,0.00
question,WebQTest-980,1,0.817,248.93,0.00,0.00
question,WebQTest-982,1,1.081,343.21,0.00,0.00
question,WebQTest-983,1,0.909,249.81,0.00,0.00
question,WebQTest-984,1,0.764,242.88,0.00,0.00
question,WebQTest-985,1,0.938,279.55,0.00,0.00
question,WebQTest-986,1,1.160,344.89,0.00,0.00
question,WebQTest-987,1,1.522,474.40,0.00,0.00
question,WebQTest-988,1,0.992,278.99,0.00,0.00
question,WebQTest-989,1,1.515,473.35,0.00,0.00
question,WebQTest-99,1,0.681,217.53,0.00,0.00
question,WebQTest-990,1,1.090,307.54,0.00,0.00
question,WebQTest-991,1,0.888,281.84,0.00,0.00
question,WebQTest-993,1,0.817,250.38,0.00,0.00
question,WebQTest-994,1,0.990,311.78,0.00,0.00
question,WebQTest-996,1,0.936,283.39,0.00,0.00
question,WebQTest-997,1,1.100,315.02,0.00,0.00
question,WebQTest-998,1,0.984,312.08,0.00,0.00
question,WebQTest-999,1,4.344,1330.07,0.00,0.00
